Price;RegistrationYear;Power;Kilometer
1790;2001;82;150000
1650;2002;87;150000
4950;2008;140;150000
3899;2006;55;125000
4700;2001;102;60000
6300;2007;140;60000
2555;1998;140;150000
4950;2004;204;150000
6600;2005;190;80000
2800;1996;150;150000
1900;2005;68;150000
2950;2008;68;80000
3333;2018;101;100000
350;1995;0;70000
390;1996;75;150000
1250;2001;75;150000
2000;2000;82;150000
999;1992;90;150000
17900;2015;84;5000
1200;1997;75;90000
5500;2009;0;20000
13999;2011;143;40000
1800;2017;131;150000
150;1999;55;150000
8790;2010;299;100000
13900;2009;143;70000
15000;2014;86;30000
600;1997;90;80000
10550;2008;126;100000
2000;2004;140;150000
890;2018;0;125000
7900;2011;75;125000
4999;2009;122;100000
700;1998;75;150000
13000;2011;143;125000
1350;2017;0;150000
650;1970;26;100000
3000;2005;0;150000
1250;2018;0;125000
16990;2012;140;40000
5150;2001;150;150000
8200;2010;105;40000
1499;2003;0;150000
13990;2010;160;100000
18000;2008;232;125000
1;2016;0;150000
750;2016;144;150000
500;2006;70;150000
1500;2007;143;150000
1039;1992;88;150000
899;1990;37;60000
3500;2003;192;150000
900;2001;150;150000
17500;1998;301;150000
6700;1999;193;150000
2000;1990;113;150000
5129;2006;131;150000
6890;2004;140;125000
9000;2008;190;150000
2599;2002;131;150000
7099;2005;150;150000
699;1997;102;150000
8800;2008;170;125000
1049;1993;113;150000
14999;2008;184;125000
19850;2013;150;60000
7200;2017;80;150000
1240;2003;60;150000
1350;1984;75;100000
2900;2003;84;50000
150;2016;0;150000
1600;2002;125;150000
1899;2004;75;150000
7500;2010;73;40000
900;1996;95;150000
16000;2009;160;70000
6350;2006;140;150000
3600;2004;131;150000
8000;2008;122;80000
500;2000;0;5000
6600;2004;131;150000
1999;2004;50;125000
6950;2003;163;125000
15000;2014;200;40000
13499;2013;140;30000
9600;2007;177;150000
2399;2005;116;150000
14200;2009;179;80000
8999;2011;111;20000
2500;1990;0;150000
900;1997;0;150000
0;2000;75;125000
10990;2007;150;100000
700;2000;0;150000
1300;2016;58;150000
15350;2011;163;100000
10800;2010;166;150000
6100;2011;90;150000
12500;2011;170;125000
200;1996;0;150000
980;1997;75;60000
0;2000;0;150000
4199;2001;131;150000
10900;2003;334;150000
6800;2007;109;150000
700;1999;0;70000
1550;1998;150;150000
850;1992;45;150000
11000;2010;204;90000
9700;2011;101;30000
3999;1999;120;125000
7500;2008;105;100000
2000;2016;75;125000
600;2000;60;150000
3950;1999;170;150000
1800;2017;130;150000
2001;2001;131;150000
2650;2004;88;125000
4450;2007;86;125000
8000;2006;122;125000
14499;2010;177;150000
1780;2004;70;90000
5100;2006;140;150000
0;1994;60;150000
0;2000;0;150000
1900;1985;0;90000
1500;1998;122;150000
5750;2006;80;20000
15700;2006;224;150000
7924;1986;150;150000
4950;2001;131;80000
0;2001;116;150000
12990;2007;235;150000
3999;2004;116;150000
1500;2000;0;150000
0;1999;58;150000
1000;1999;75;150000
2699;2007;61;150000
2490;2003;50;100000
450;2016;75;125000
2500;1999;118;150000
5450;2004;155;90000
350;1997;116;20000
5200;2009;80;150000
1199;2017;211;150000
1500;2017;0;150000
3500;1997;193;150000
1850;1999;170;150000
6750;2006;125;150000
4500;2005;98;20000
14990;2013;92;40000
1900;2001;163;150000
1800;2004;102;150000
12500;2010;143;150000
1100;2004;75;150000
980;2001;0;5000
18600;2013;140;30000
200;2000;50;150000
8900;2006;224;150000
10500;2005;163;100000
1550;1998;116;150000
5200;2001;197;150000
1100;2000;50;90000
2950;2000;170;150000
30;2015;0;5000
2350;2018;0;125000
4900;2004;102;150000
2500;2001;136;150000
4990;2002;155;150000
550;1996;0;150000
390;1994;75;150000
1600;2005;113;150000
2500;2000;136;150000
2250;2002;83;150000
1500;2000;115;150000
0;1995;286;100000
3550;2009;0;125000
7100;2006;163;125000
500;1998;75;125000
2000;2002;0;150000
3999;2004;0;125000
1300;1998;90;150000
999;2001;101;150000
280;2000;0;100000
5999;2005;131;150000
690;1997;0;150000
850;2000;0;150000
450;1994;0;150000
3450;2005;102;150000
9599;2005;177;150000
1999;2000;115;150000
2800;2002;0;150000
1350;1999;75;150000
560;2002;50;100000
800;2001;0;100000
6940;2012;55;30000
1300;1999;75;150000
1450;2000;116;150000
3500;1984;125;150000
1200;1998;125;150000
3250;2003;102;150000
5299;2004;150;150000
3500;2001;68;100000
2800;2004;128;150000
5800;2010;86;150000
13490;2006;334;150000
650;1995;75;150000
2400;2001;75;125000
4900;2009;69;70000
5790;2011;95;70000
7000;2004;102;90000
4700;2001;231;150000
899;1996;0;20000
1800;1989;132;150000
1450;1992;136;150000
2600;1989;133;150000
14990;2008;160;125000
2700;2001;124;150000
5200;2007;105;125000
3200;2003;73;60000
20000;2010;239;150000
0;1999;75;150000
1600;1999;110;150000
6799;2007;105;150000
1200;2002;75;150000
400;1999;107;150000
199;1996;101;150000
7500;2005;0;150000
2199;2005;0;125000
1500;1976;50;5000
3299;2001;150;150000
1200;2003;82;150000
750;1992;33;150000
2200;2016;0;150000
1099;2000;101;150000
3500;2005;75;125000
1150;1998;101;150000
1300;2004;60;125000
650;2016;0;5000
4000;1997;150;150000
14500;2006;219;150000
3599;2009;58;90000
300;2010;0;150000
3500;2017;120;150000
999;1997;204;150000
3590;2005;90;125000
2250;2002;0;150000
1;2000;0;150000
4200;2006;80;125000
500;1996;90;125000
5000;2018;0;40000
900;1997;174;150000
1900;2002;166;150000
135;2009;0;150000
18999;2003;241;80000
850;2000;90;150000
1490;2001;75;150000
799;1999;102;150000
400;1997;0;150000
8150;2007;218;150000
1499;2002;167;150000
1740;2000;101;125000
7999;2004;250;150000
5350;2010;71;60000
13450;2013;140;80000
3800;2000;179;30000
2800;1990;94;150000
1700;2002;75;150000
10999;2011;105;150000
999;1996;90;150000
850;2001;0;150000
8900;2013;69;40000
8599;2017;69;50000
1100;1999;101;150000
8000;2013;140;40000
5595;2005;129;150000
2000;1989;100;150000
400;2017;0;150000
7500;2006;140;150000
4900;1981;136;80000
4999;2004;131;150000
11000;2008;156;125000
7550;2011;84;40000
2300;1999;125;150000
8900;2008;126;70000
7980;2008;177;150000
18000;2010;245;60000
400;1998;90;150000
14300;2010;184;150000
2300;2002;116;125000
6400;2011;69;70000
20000;2014;184;40000
4499;2003;192;150000
728;1997;136;150000
2400;1999;150;150000
15900;2008;0;100000
300;1997;0;150000
12899;2010;122;100000
1150;1997;101;150000
16000;2014;143;125000
4150;2009;0;90000
4350;2003;90;150000
1400;1998;75;150000
1100;1992;150;150000
9999;2009;174;80000
6200;2004;200;150000
3500;2016;110;150000
7700;2003;177;150000
1350;1998;150;150000
2999;2005;65;125000
12200;2009;120;100000
1000;2000;101;150000
3500;2000;115;125000
2600;2005;116;150000
16400;2011;170;80000
1700;2002;88;150000
2199;2018;75;150000
3699;2005;131;150000
4090;2009;69;125000
650;1990;102;150000
4900;1999;88;150000
2500;2007;106;150000
950;2001;81;150000
1100;1999;110;150000
4100;2002;170;150000
5600;2006;140;100000
4000;2006;90;90000
5799;2008;71;60000
4300;2003;95;125000
600;2001;0;150000
500;2016;0;150000
11500;2009;179;150000
1000;1999;54;150000
300;2016;75;150000
1700;2000;140;150000
4490;2008;80;150000
6800;2008;120;70000
2000;2004;0;20000
1500;1996;182;150000
2;2004;135;150000
950;1997;0;150000
10999;2011;122;60000
0;2000;115;150000
1400;2003;75;150000
600;1996;75;150000
2600;1996;116;150000
2150;1999;101;125000
3900;2001;131;150000
3199;1999;136;150000
3200;1997;150;150000
5200;2004;175;150000
1390;2002;101;150000
7660;2004;163;150000
2800;2006;0;90000
0;2001;0;90000
6575;2009;80;150000
7255;2007;179;150000
2390;2002;75;125000
8888;2009;122;80000
350;1997;75;150000
999;1992;116;150000
9100;2004;170;5000
1550;1995;150;150000
5499;2000;179;150000
550;2016;0;150000
900;1990;90;150000
550;1997;125;150000
700;1992;60;125000
200;1995;45;100000
14000;2005;174;150000
3600;2004;122;150000
7855;2009;0;150000
3500;2000;105;125000
9500;2004;218;150000
2899;2005;155;150000
7900;2003;193;150000
3900;2008;170;150000
0;2000;0;5000
18750;2014;150;20000
10000;2007;150;150000
10900;2008;174;150000
1000;2000;50;150000
0;1998;60;5000
1800;2006;60;125000
3300;2001;116;150000
10000;2008;185;90000
1400;2004;75;5000
600;1998;148;150000
1750;2003;54;150000
3000;1999;101;125000
1700;1985;69;30000
3500;2007;88;125000
350;1996;0;150000
3150;2006;75;80000
3780;2001;190;150000
3580;2004;75;150000
14900;2010;170;150000
1250;2017;0;150000
3999;2011;68;40000
500;2000;0;5000
5750;2009;101;50000
3750;2002;116;150000
1499;2001;58;150000
890;1998;101;150000
800;1997;125;150000
8250;2006;185;60000
2450;2004;140;150000
4350;2010;0;150000
900;1995;74;150000
6350;2006;105;150000
1699;1996;101;150000
450;1990;90;150000
3300;2000;163;150000
6550;2005;204;150000
14900;2012;140;90000
650;2001;60;150000
7999;2011;111;150000
11450;2011;90;70000
16000;2007;190;150000
0;1997;115;150000
3150;1994;122;60000
300;2000;0;125000
4300;2004;131;150000
17999;2008;300;100000
8690;2007;136;125000
1150;2000;75;150000
1000;2000;0;150000
749;1995;60;150000
1399;1999;101;150000
16900;2002;122;5000
550;2001;95;150000
6700;2009;69;50000
14000;2007;0;150000
3000;2002;75;150000
1000;2000;150;150000
19986;2004;260;60000
1500;1999;60;150000
7000;2008;102;150000
9450;2007;170;150000
4500;2000;116;150000
4690;2005;64;150000
2350;2002;75;150000
6950;2005;116;100000
1099;1997;54;125000
12400;2010;110;150000
14900;2008;196;125000
1950;2003;63;150000
9499;2007;105;150000
2200;1983;140;150000
4600;2008;0;150000
499;2016;0;150000
5900;2006;140;150000
12500;2005;224;150000
1050;1996;60;150000
8850;2008;140;125000
1650;2000;90;150000
15500;1995;63;60000
999;1999;0;150000
399;1998;0;150000
5500;2001;231;150000
350;2005;0;5000
2499;2002;150;150000
4490;2000;170;150000
2900;2005;80;150000
6800;2010;60;60000
5200;2008;140;150000
2950;2007;158;150000
6350;2007;102;150000
1999;1999;238;150000
10000;2011;150;150000
5000;2005;231;150000
1590;1999;110;150000
6450;1992;230;150000
11490;2009;140;125000
6500;2005;116;125000
3800;2005;115;125000
3900;1999;116;150000
4999;2003;116;150000
2750;2000;0;150000
0;2009;0;125000
2200;1998;75;150000
12999;2010;136;125000
11900;2009;143;150000
2600;2016;239;150000
3600;2009;0;100000
7500;2007;140;125000
399;1995;65;150000
3000;1996;230;150000
11999;2007;150;125000
11600;2017;177;150000
1000;1998;60;150000
3190;2002;150;150000
8900;2007;116;80000
80;2016;0;5000
250;1999;104;150000
4800;2006;105;150000
11500;2009;114;80000
3499;2003;75;125000
0;2016;110;150000
12800;1965;90;100000
4950;2007;84;60000
650;1997;101;150000
1890;2017;86;125000
14500;2000;0;125000
1499;2002;90;150000
2690;1999;224;150000
950;1996;122;150000
4350;2003;193;150000
1200;1999;75;125000
2000;2002;116;150000
0;1990;0;150000
7990;2012;60;30000
250;1998;75;150000
350;2005;75;90000
650;1996;75;150000
3250;2002;143;150000
1499;2017;97;90000
8600;2006;231;150000
350;1996;0;150000
2499;2017;286;150000
2890;1999;90;125000
3200;2004;1398;5000
3490;2005;120;150000
2750;1997;170;150000
11800;2009;116;150000
5800;2004;101;150000
1800;1998;165;150000
6700;2004;305;150000
3900;2003;174;150000
4950;2005;105;150000
2500;2001;0;150000
200;1998;0;125000
3501;2017;102;150000
6200;2007;150;150000
1900;2000;163;150000
800;1996;75;150000
1900;2001;102;150000
1250;2000;60;125000
1000;1999;82;150000
1100;1999;75;150000
10350;2013;95;30000
1800;1997;299;150000
3900;2003;143;150000
15400;2009;177;125000
1500;1985;0;50000
3990;2004;150;150000
2500;2001;102;150000
3700;2006;0;150000
900;1997;102;150000
1200;1970;0;150000
5990;2006;140;150000
1350;1999;100;150000
8500;2005;150;150000
2200;2000;136;150000
4450;1998;193;150000
2999;2016;179;150000
7500;2005;179;150000
2400;2004;74;125000
15900;2003;228;90000
1999;1997;150;150000
6695;2005;163;150000
999;2000;55;150000
3300;2018;90;5000
10500;2005;232;150000
200;2001;0;150000
0;1993;90;100000
550;1998;0;150000
10450;2006;231;150000
0;1999;155;150000
4800;2016;112;150000
699;2017;0;150000
5000;2009;80;150000
13500;2006;0;150000
3999;2007;80;150000
900;1999;60;150000
1900;2001;192;150000
4300;2007;70;150000
500;2001;0;150000
1400;1997;75;150000
4000;2000;150;150000
870;2001;82;150000
12690;2007;163;100000
2200;2004;0;150000
2199;2007;60;90000
6500;2008;145;90000
7900;2007;170;150000
6500;1999;193;150000
5899;2004;143;100000
1200;1998;50;150000
7500;2006;131;150000
499;1999;85;150000
13700;2012;117;150000
6700;2010;110;125000
1000;1996;136;150000
3999;2005;48;30000
6990;2006;170;150000
17500;2006;306;150000
450;2001;80;150000
2790;2003;143;150000
899;2003;88;150000
7150;2004;109;150000
1000;2001;0;125000
3690;2006;101;125000
450;2016;0;150000
0;1993;45;150000
3300;1996;101;80000
4800;2006;140;150000
3999;2002;122;100000
129;1997;0;150000
4999;2006;88;70000
2500;1999;193;150000
6200;2012;85;125000
1;2013;241;30000
1250;2003;101;150000
4000;1991;110;100000
2400;2002;133;150000
1300;1999;101;150000
2600;2006;170;150000
4000;2010;105;150000
349;1997;0;150000
5490;2008;109;150000
4900;2005;116;150000
900;2004;0;40000
1000;2000;50;125000
18300;2007;306;150000
1999;2001;33;125000
1300;1999;75;150000
7500;2006;140;150000
4500;2006;120;70000
1400;1996;150;150000
4500;2004;140;150000
4200;2017;0;150000
1280;1999;58;150000
7000;1945;48;150000
17900;2010;170;70000
500;2017;0;150000
2750;2001;75;100000
3390;2007;109;150000
4500;1999;105;80000
350;1994;125;150000
3999;2000;131;150000
17500;2010;211;70000
950;1998;116;150000
3500;1992;0;150000
2100;2016;170;150000
400;1998;54;150000
10500;2015;110;10000
4000;1999;136;150000
150;1995;170;150000
1600;1999;150;150000
12000;2008;160;20000
0;2006;0;150000
1400;2004;144;150000
2399;2004;163;150000
2400;2002;75;150000
1400;2001;90;150000
1999;1996;115;150000
5500;2001;170;150000
11450;2008;140;150000
899;1998;110;5000
12300;2012;143;70000
3799;2006;75;125000
2000;1998;116;150000
15799;2011;143;150000
3650;1997;235;150000
1850;2004;107;150000
7500;2002;150;125000
2500;2002;120;150000
799;1995;102;150000
0;1999;125;150000
0;2006;163;150000
8500;2007;170;150000
1300;1999;116;150000
15700;2011;143;100000
7800;2003;163;150000
200;2000;0;150000
0;1996;96;150000
1950;2018;0;150000
17900;2012;136;60000
8200;2005;200;150000
0;2016;125;150000
9900;2005;333;150000
2350;2000;75;125000
8990;2007;102;150000
5600;2005;140;150000
3950;2005;0;150000
2990;2007;67;125000
3400;2003;136;150000
19600;2009;272;150000
1500;2000;0;150000
11900;2008;105;150000
360;2016;80;150000
2800;2000;101;150000
10490;2016;80;5000
5199;2003;116;150000
18100;2013;147;40000
5900;2006;150;150000
14900;2013;122;60000
900;2000;54;125000
16650;2013;117;30000
2200;2001;140;150000
1500;2001;102;150000
9999;2008;141;90000
1980;1999;147;150000
1299;2000;82;150000
1999;2000;101;125000
1001;2002;50;150000
2500;1999;230;150000
6800;2007;147;125000
4200;2006;105;125000
2750;2001;140;150000
1000;2002;60;150000
1000;2002;60;100000
3100;2004;0;150000
12499;2008;170;125000
999;1998;50;100000
500;1997;55;150000
19200;2013;122;30000
1290;1998;122;150000
1950;2001;45;150000
4000;1996;180;150000
5999;1999;150;150000
3400;2016;86;125000
2400;2016;147;150000
950;2005;60;125000
400;1999;103;30000
6699;2012;60;30000
8600;2003;231;150000
8800;2007;143;125000
349;2017;70;150000
2100;2018;140;150000
3550;2006;110;5000
650;2002;58;150000
4900;1985;72;70000
200;2005;65;125000
3790;2002;163;150000
1490;2000;139;80000
8000;2012;102;50000
6750;2010;109;150000
0;1989;231;150000
3000;2002;109;150000
1450;1999;58;125000
1699;2000;0;150000
11990;2011;122;90000
1950;2005;61;150000
250;1998;45;150000
0;1999;0;150000
550;2001;128;150000
4950;2008;140;150000
2450;2004;95;150000
19450;2011;143;90000
13790;2015;90;20000
9600;2006;129;125000
4000;2006;0;150000
15500;2006;306;150000
2500;2007;0;150000
9990;2010;125;100000
6650;2005;177;150000
1995;2002;75;150000
650;1990;90;150000
2000;1999;80;100000
1350;1998;75;90000
950;2016;90;150000
0;2002;129;150000
1800;2017;156;150000
5999;2008;80;80000
5999;2008;82;80000
3400;2005;75;125000
4500;2005;0;150000
900;1996;110;150000
0;2000;0;5000
800;1996;75;150000
1470;1999;0;70000
9000;2016;170;125000
10000;2009;140;60000
5299;2007;101;125000
8000;2002;179;150000
1200;2005;65;150000
1600;1996;170;150000
600;1998;0;150000
3300;2006;54;125000
200;1997;55;150000
2250;2005;0;150000
2700;2016;111;150000
300;1998;101;150000
1299;2000;0;125000
230;1999;0;150000
11500;2010;190;150000
4900;2007;145;150000
15990;2006;177;80000
7200;2008;97;125000
11999;2006;231;150000
2190;2003;0;150000
4200;2009;90;150000
6250;2007;163;150000
350;2000;45;150000
500;1995;45;150000
7500;2007;102;80000
5599;2005;116;125000
500;1997;116;150000
399;1996;0;150000
0;2005;218;150000
1999;2000;50;125000
6350;2004;150;150000
2700;2001;147;150000
1850;2002;150;125000
8499;2009;125;125000
0;1999;1799;150000
2999;2017;101;80000
770;2018;40;150000
500;1998;60;150000
1450;1996;75;150000
3299;2005;95;80000
1599;2001;50;150000
3950;1999;193;150000
0;2006;240;150000
3300;2016;170;150000
2500;2003;177;150000
650;1999;155;150000
4290;2001;163;150000
900;2001;75;150000
6199;2007;120;100000
270;1993;75;150000
1999;1998;90;150000
4600;2007;90;150000
6100;2006;102;150000
7950;2009;120;125000
3250;1997;186;150000
4800;2001;143;150000
1200;1997;102;150000
2800;2002;131;150000
0;2005;150;100000
1900;2001;41;150000
20000;2014;135;30000
5350;2005;102;125000
14499;2012;86;40000
690;2002;125;150000
1499;1991;54;150000
4500;2001;193;150000
12500;2011;116;50000
